time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-07T13:22:17.870Z,35.9038333,-117.7293333,6.02,1.22,ml,9,76,0.08491,0.12,ci,ci38476255,2019-07-07T13:25:59.963Z,"16km ESE of Little Lake, CA",earthquake,0.29,0.94,0.107,11,automatic,ci,ci
2019-07-07T13:20:31.970Z,35.979,-117.7536667,0.1,2.17,ml,13,99,0.1306,0.33,ci,ci38476247,2019-07-07T13:24:25.052Z,"15km ENE of Little Lake, CA",earthquake,0.65,31.61,0.333,26,automatic,ci,ci
2019-07-07T13:19:02.920Z,35.8195,-117.648,8.39,1.64,ml,20,67,0.04121,0.19,ci,ci38476239,2019-07-07T13:22:49.303Z,"22km N of Ridgecrest, CA",earthquake,0.37,0.81,0.185,26,automatic,ci,ci
2019-07-07T13:17:54.424Z,8.8398,-84.3637,10,4.5,mb,,224,0.963,0.64,us,us70004dx9,2019-07-07T13:55:04.003Z,"68km SSW of Quepos, Costa Rica",earthquake,6.2,1.9,0.088,38,reviewed,us,us
2019-07-07T13:16:17.280Z,35.8781662,-117.6971664,2.86,1.92,ml,26,50,0.08861,0.12,ci,ci38476231,2019-07-07T13:19:59.775Z,"20km ESE of Little Lake, CA",earthquake,0.22,0.46,0.203,14,automatic,ci,ci
2019-07-07T13:15:47.940Z,35.9148331,-117.7310028,2.99,1.75,ml,23,47,0.07835,0.11,ci,ci38476215,2019-07-07T13:19:39.772Z,"16km E of Little Lake, CA",earthquake,0.23,1.08,0.148,12,automatic,ci,ci
2019-07-07T13:14:23.570Z,35.6786667,-117.528,7.24,2.2,ml,29,61,0.1064,0.19,ci,ci38476207,2019-07-07T13:25:28.260Z,"15km ENE of Ridgecrest, CA",earthquake,0.32,0.99,0.156,26,automatic,ci,ci
2019-07-07T13:13:14.070Z,35.8751667,-117.6973333,3.1,2.72,ml,27,48,0.08619,0.16,ci,ci38476199,2019-07-07T13:24:25.320Z,"20km ESE of Little Lake, CA",earthquake,0.23,0.96,0.117,25,automatic,ci,ci
2019-07-07T13:11:00.740Z,35.8975,-117.7063333,9.68,1.48,ml,15,75,0.0931,0.27,ci,ci38476191,2019-07-07T13:14:47.277Z,"19km ESE of Little Lake, CA",earthquake,0.58,1.35,0.241,15,automatic,ci,ci
2019-07-07T13:10:14.870Z,35.8701667,-117.6993333,6.33,1.41,ml,15,73,0.08134,0.09,ci,ci38476183,2019-07-07T13:13:44.206Z,"20km ESE of Little Lake, CA",earthquake,0.24,0.63,0.222,10,automatic,ci,ci
2019-07-07T13:08:49.820Z,35.6293333,-117.4481667,7.79,2.16,ml,23,91,0.04424,0.22,ci,ci38476175,2019-07-07T13:19:34.330Z,"16km SSW of Searles Valley, CA",earthquake,0.45,0.92,0.122,21,automatic,ci,ci
2019-07-07T13:08:21.370Z,35.6798333,-117.5373333,7.74,2.26,ml,23,78,0.1114,0.19,ci,ci38476167,2019-07-07T13:19:18.240Z,"14km ENE of Ridgecrest, CA",earthquake,0.36,1.45,0.131,25,automatic,ci,ci
2019-07-07T13:07:30.880Z,35.7908333,-117.6143333,9.42,1.83,ml,17,114,0.02837,0.13,ci,ci38476159,2019-07-07T13:11:09.714Z,"19km W of Searles Valley, CA",earthquake,0.27,0.54,0.154,20,automatic,ci,ci
2019-07-07T13:05:39.495Z,44.579,148.4033,35,4.7,mb,,136,4.607,0.56,us,us70004dwy,2019-07-07T13:44:52.040Z,"83km SSE of Kuril'sk, Russia",earthquake,9.8,2,0.043,161,reviewed,us,us
2019-07-07T13:05:15.410Z,35.8818333,-117.6733333,1.07,2.54,ml,23,56,0.07919,0.25,ci,ci38476151,2019-07-07T15:16:26.576Z,"22km ESE of Little Lake, CA",earthquake,0.4,0.73,0.11,25,automatic,ci,ci
2019-07-07T13:04:51.358Z,58.8332,-154.9538,122.6,1.6,ml,,,,0.72,ak,ak0198n4sujr,2019-07-07T13:11:11.147Z,"100km E of King Salmon, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-07-07T13:04:00.520Z,35.8988342,-117.6783371,8.2,1.67,ml,13,92,0.07227,0.21,ci,ci38476143,2019-07-07T13:07:44.643Z,"21km ESE of Little Lake, CA",earthquake,0.51,1.44,0.288,8,automatic,ci,ci
2019-07-07T13:02:49.020Z,35.9315,-117.7166667,1.78,2.34,ml,11,86,0.0839,0.13,ci,ci38476135,2019-07-07T13:06:24.613Z,"17km E of Little Lake, CA",earthquake,0.29,0.45,0.111,15,automatic,ci,ci
2019-07-07T13:02:34.580Z,35.9146667,-117.7333333,1.26,2.18,ml,20,53,0.07673,0.21,ci,ci38476127,2019-07-07T13:06:25.119Z,"16km E of Little Lake, CA",earthquake,0.32,0.52,0.127,23,automatic,ci,ci
2019-07-07T13:02:02.950Z,35.633,-117.4485,2.89,2.33,ml,22,68,0.04772,0.19,ci,ci38476119,2019-07-07T13:05:49.608Z,"16km SSW of Searles Valley, CA",earthquake,0.34,0.57,0.172,28,automatic,ci,ci
2019-07-07T13:01:33.810Z,35.6311667,-117.436,2.73,2.25,ml,29,69,0.04942,0.2,ci,ci38476103,2019-07-07T13:12:18.970Z,"15km S of Searles Valley, CA",earthquake,0.32,0.56,0.171,27,automatic,ci,ci
2019-07-07T13:01:18.220Z,36.0581667,-117.7315,6.24,1.87,ml,13,86,0.1162,0.31,ci,ci38476111,2019-07-07T13:05:30.569Z,"20km E of Coso Junction, CA",earthquake,0.87,2.75,0.183,25,automatic,ci,ci
2019-07-07T13:00:56.770Z,38.8231659,-122.8450012,1.9,0.34,md,14,77,,0.03,nc,nc73213066,2019-07-07T13:24:04.496Z,"9km WNW of The Geysers, CA",earthquake,0.25,0.53,0.24,2,automatic,nc,nc
2019-07-07T13:00:35.780Z,35.7185,-117.5476667,8.56,1.75,ml,14,91,0.1052,0.16,ci,ci38476095,2019-07-07T13:04:22.079Z,"14km WSW of Searles Valley, CA",earthquake,0.31,0.94,0.09,22,automatic,ci,ci
2019-07-07T13:00:12.840Z,38.8356667,-122.8105011,1.76,0.56,md,9,120,0.01598,0.01,nc,nc73213061,2019-07-07T13:14:03.964Z,"8km WNW of Cobb, CA",earthquake,0.42,0.67,,1,automatic,nc,nc
2019-07-07T13:00:07.400Z,35.9475,-117.7031667,5.06,1.74,ml,16,83,0.08318,0.15,ci,ci38476087,2019-07-07T13:04:00.483Z,"18km E of Little Lake, CA",earthquake,0.34,1.48,0.129,25,automatic,ci,ci
2019-07-07T12:59:28.420Z,35.8720016,-117.7071686,4.54,1.36,ml,16,91,0.07878,0.13,ci,ci38476079,2019-07-07T13:03:10.385Z,"19km ESE of Little Lake, CA",earthquake,0.34,0.64,0.048,3,automatic,ci,ci
2019-07-07T12:57:14.550Z,35.8283333,-117.6851667,6.8,2.49,ml,27,46,0.06772,0.22,ci,ci38476071,2019-07-07T13:01:05.374Z,"23km N of Ridgecrest, CA",earthquake,0.35,0.75,0.123,27,automatic,ci,ci
2019-07-07T12:56:38.340Z,35.9315,-117.719,1.69,2.35,ml,22,71,0.08205,0.1,ci,ci38476055,2019-07-07T13:00:30.372Z,"17km E of Little Lake, CA",earthquake,0.17,0.28,0.144,25,automatic,ci,ci
2019-07-07T12:54:22.240Z,35.9043333,-117.7305,3.12,1.06,ml,12,124,0.08384,0.11,ci,ci38476047,2019-07-07T12:58:00.354Z,"16km ESE of Little Lake, CA",earthquake,0.29,1.31,0.168,10,automatic,ci,ci
2019-07-07T12:53:32.870Z,35.61,-117.3926667,6.14,1.65,ml,18,157,0.06133,0.22,ci,ci38476039,2019-07-07T12:57:24.350Z,"17km S of Trona, CA",earthquake,0.59,0.91,0.196,24,automatic,ci,ci
2019-07-07T12:51:18.850Z,35.7183333,-117.4633333,2.34,1.76,ml,12,184,0.1316,0.32,ci,ci38476023,2019-07-07T12:55:04.336Z,"8km SW of Searles Valley, CA",earthquake,0.99,0.8,0.217,28,automatic,ci,ci
2019-07-07T12:50:13.770Z,36.0378333,-117.881,1.54,1.9,ml,22,62,0.03098,0.23,ci,ci38476015,2019-07-07T12:53:59.327Z,"6km E of Coso Junction, CA",earthquake,0.41,0.64,0.128,26,automatic,ci,ci
2019-07-07T12:48:03.220Z,36.1756667,-117.9758333,4.04,2.8,ml,17,70,0.1138,0.14,ci,ci38476007,2019-07-07T12:51:53.805Z,"12km SSE of Olancha, CA",earthquake,0.31,1.15,0.151,25,automatic,ci,ci
2019-07-07T12:47:43.920Z,35.553,-117.4328333,4.76,1.93,ml,19,125,0.04112,0.22,ci,ci38475999,2019-07-07T12:51:34.804Z,"23km ESE of Ridgecrest, CA",earthquake,0.45,0.8,0.123,23,automatic,ci,ci
2019-07-07T12:43:32.113Z,60.9051,-138.7474,4.1,1.7,ml,,,,0.67,ak,ak0198n4fqd7,2019-07-07T12:54:36.443Z,"69km WNW of Haines Junction, Canada",earthquake,,0.3,,,automatic,ak,ak
2019-07-07T12:43:01.030Z,35.7023333,-117.5433333,3.54,2.02,ml,24,92,0.1214,0.17,ci,ci38475991,2019-07-07T12:46:58.773Z,"14km WSW of Searles Valley, CA",earthquake,0.32,1.16,0.143,25,automatic,ci,ci
2019-07-07T12:42:57.170Z,45.5566667,-111.881,1.36,1.06,ml,12,106,0.181,0.11,mb,mb80351119,2019-07-07T13:38:41.520Z,"29km N of Virginia City, Montana",earthquake,0.33,1.49,0.056,2,reviewed,mb,mb
2019-07-07T12:41:02.420Z,35.8938332,-117.6845016,7.21,1.75,ml,16,79,0.07914,0.16,ci,ci38475983,2019-07-07T12:44:38.757Z,"21km ESE of Little Lake, CA",earthquake,0.45,1.52,0.131,7,automatic,ci,ci
2019-07-07T12:40:54.686Z,59.7555,-153.1423,105.2,1.3,ml,,,,0.51,ak,ak0198n4f4yk,2019-07-07T12:48:54.369Z,"73km W of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-07-07T12:39:48.530Z,35.645668,-117.4813309,3.36,3.25,ml,60,56,0.06106,0.16,ci,ci38475967,2019-07-07T12:50:51.040Z,"15km SSW of Searles Valley, CA",earthquake,0.18,0.59,0.237,21,automatic,ci,ci
2019-07-07T12:39:47.340Z,35.7985,-117.6783333,15.27,1.64,ml,17,83,0.06791,0.41,ci,ci38475975,2019-07-07T12:43:33.754Z,"20km N of Ridgecrest, CA",earthquake,1.02,1.57,0.056,2,automatic,ci,ci
2019-07-07T12:39:12.500Z,35.708,-117.5376667,2.63,1.3,ml,12,154,0.118,0.2,ci,ci38475959,2019-07-07T12:42:53.055Z,"14km WSW of Searles Valley, CA",earthquake,0.5,1.01,0.184,16,automatic,ci,ci
2019-07-07T12:38:17.270Z,35.8485,-117.6795,8.28,1.45,ml,17,56,0.07421,0.13,ci,ci38475951,2019-07-07T12:41:58.249Z,"23km ESE of Little Lake, CA",earthquake,0.28,0.75,0.231,18,automatic,ci,ci
2019-07-07T12:36:53.220Z,36.0051667,-117.7193333,1.42,1.86,ml,12,105,0.09728,0.14,ci,ci38475943,2019-07-07T12:40:38.242Z,"18km ENE of Little Lake, CA",earthquake,0.31,0.5,0.124,17,automatic,ci,ci
2019-07-07T12:35:41.230Z,35.6981659,-117.5218353,9.86,2.68,ml,43,60,0.1216,0.16,ci,ci38475927,2019-07-07T12:46:44.570Z,"13km SW of Searles Valley, CA",earthquake,0.2,0.54,0.189,23,automatic,ci,ci
2019-07-07T12:35:04.190Z,35.5568333,-117.3835,2.36,2.13,ml,18,143,0.03538,0.21,ci,ci38475911,2019-07-07T12:38:43.789Z,"23km S of Trona, CA",earthquake,0.51,0.43,0.162,26,automatic,ci,ci
2019-07-07T12:29:47.410Z,35.8468333,-117.6768333,3.77,1.7,ml,16,81,0.07154,0.16,ci,ci38475903,2019-07-07T12:33:37.196Z,"23km ESE of Little Lake, CA",earthquake,0.34,0.9,0.14,26,automatic,ci,ci
2019-07-07T12:29:34.480Z,35.7748333,-117.5965,7.62,1.48,ml,13,126,0.04083,0.24,ci,ci38475895,2019-07-07T12:33:33.699Z,"17km W of Searles Valley, CA",earthquake,0.56,1.28,0.135,9,automatic,ci,ci
2019-07-07T12:28:59.660Z,34.1855,-118.4433333,10.12,1.29,ml,9,144,0.1642,0.27,ci,ci38475887,2019-07-07T12:32:44.696Z,"0km ESE of Van Nuys, CA",earthquake,1.07,2.56,0.303,15,automatic,ci,ci
2019-07-07T12:28:37.710Z,35.942,-117.6658333,0.71,1.43,ml,12,86,0.05242,0.15,ci,ci38475879,2019-07-07T12:32:22.664Z,"22km E of Little Lake, CA",earthquake,0.3,0.56,0.173,13,automatic,ci,ci
2019-07-07T12:28:18.960Z,35.8296661,-117.6666641,6.24,1.51,ml,15,62,0.05789,0.11,ci,ci38475871,2019-07-07T12:31:55.691Z,"23km N of Ridgecrest, CA",earthquake,0.4,0.79,0.344,3,automatic,ci,ci
2019-07-07T12:27:44.530Z,35.878,-117.6461667,16.41,1.24,ml,10,114,0.06796,0.33,ci,ci38475863,2019-07-07T12:31:20.669Z,"24km ESE of Little Lake, CA",earthquake,1.17,1.77,0.201,6,automatic,ci,ci
2019-07-07T12:25:49.060Z,35.846,-117.6861667,1.08,1.76,ml,18,75,0.07408,0.2,ci,ci38475855,2019-07-07T12:29:40.638Z,"22km ESE of Little Lake, CA",earthquake,0.32,0.55,0.182,26,automatic,ci,ci
2019-07-07T12:24:28.000Z,35.9035,-117.346,12.43,1.77,ml,16,68,0.05241,0.3,ci,ci38475847,2019-07-07T12:28:21.629Z,"16km N of Trona, CA",earthquake,0.65,1.12,0.192,24,automatic,ci,ci
2019-07-07T12:21:38.240Z,35.6758333,-117.4881667,0.27,2.66,ml,27,86,0.09161,0.23,ci,ci38475839,2019-07-07T12:32:32.590Z,"13km SW of Searles Valley, CA",earthquake,0.35,31.61,0.165,25,automatic,ci,ci
2019-07-07T12:19:06.910Z,35.9098333,-117.7355,3.72,1.23,ml,10,66,0.07751,0.09,ci,ci38475831,2019-07-07T12:22:49.062Z,"16km E of Little Lake, CA",earthquake,0.24,0.78,0.135,15,automatic,ci,ci
2019-07-07T12:17:49.260Z,35.905,-117.5916667,11.94,1.68,ml,13,163,0.0892,0.27,ci,ci38475823,2019-07-07T12:21:40.054Z,"23km NW of Searles Valley, CA",earthquake,1.06,1.41,0.19,26,automatic,ci,ci
2019-07-07T12:16:57.800Z,35.8068333,-117.5786667,10.97,1.1,ml,13,154,0.01771,0.28,ci,ci38475815,2019-07-07T12:20:40.021Z,"16km WNW of Searles Valley, CA",earthquake,0.74,1.01,0.181,10,automatic,ci,ci
2019-07-07T12:16:29.552Z,61.6722,-145.1572,95.3,1.7,ml,,,,1.34,ak,ak0198n49xnv,2019-07-07T12:20:17.387Z,"42km WNW of Chitina, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-07-07T12:16:02.190Z,35.8966667,-117.6791667,2,1.44,ml,10,82,0.07397,0.26,ci,ci38475807,2019-07-07T12:19:45.014Z,"21km ESE of Little Lake, CA",earthquake,0.74,1.24,0.199,19,automatic,ci,ci
2019-07-07T12:14:57.940Z,35.7263333,-117.6185,7.99,1.89,ml,22,105,0.09083,0.24,ci,ci38475799,2019-07-07T12:18:49.011Z,"13km NNE of Ridgecrest, CA",earthquake,0.43,1.34,0.14,23,automatic,ci,ci
2019-07-07T12:14:33.670Z,35.6858333,-117.4653333,6.42,1.86,ml,21,150,0.09915,0.17,ci,ci38475791,2019-07-07T12:18:29.011Z,"11km SSW of Searles Valley, CA",earthquake,0.38,1,0.231,26,automatic,ci,ci
2019-07-07T12:14:30.385Z,57.0986,-149.6875,10,3.5,ml,,192,1.709,0.55,us,us70004dw2,2019-07-07T12:59:36.040Z,"180km ESE of Kodiak, Alaska",earthquake,8.1,2,0.039,86,reviewed,us,us
2019-07-07T12:13:44.190Z,35.7675018,-117.5716629,11.61,1.31,ml,10,161,0.05252,0.15,ci,ci38475783,2019-07-07T12:17:24.005Z,"15km W of Searles Valley, CA",earthquake,0.66,1.28,0.347,6,automatic,ci,ci
2019-07-07T12:13:11.540Z,35.8748333,-117.7188333,8.45,2.1,ml,25,54,0.07598,0.12,ci,ci38475775,2019-07-07T12:24:23.130Z,"18km ESE of Little Lake, CA",earthquake,0.22,0.59,0.212,25,automatic,ci,ci
2019-07-07T12:11:45.680Z,35.9275,-117.6985,4.76,1.87,ml,17,70,0.07899,0.24,ci,ci38475767,2019-07-07T12:15:29.945Z,"19km E of Little Lake, CA",earthquake,0.38,0.93,0.122,10,automatic,ci,ci
2019-07-07T12:11:23.250Z,35.886,-117.697,8.27,1.88,ml,22,73,0.0919,0.22,ci,ci38475759,2019-07-07T12:22:19.060Z,"20km ESE of Little Lake, CA",earthquake,0.42,1.16,0.205,26,automatic,ci,ci
2019-07-07T12:10:45.015Z,60.5649,-147.7159,15.7,1.5,ml,,,,0.49,ak,ak0198n48oqd,2019-07-07T12:14:05.735Z,"57km ESE of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-07T12:10:21.920Z,35.6521667,-117.5313333,9.1,1.78,ml,18,148,0.08641,0.2,ci,ci38475751,2019-07-07T12:14:04.936Z,"14km ENE of Ridgecrest, CA",earthquake,0.41,1.03,0.098,26,automatic,ci,ci
2019-07-07T12:07:58.580Z,35.6793333,-117.5468333,8.35,1.68,ml,17,144,0.1155,0.17,ci,ci38475743,2019-07-07T12:11:44.883Z,"13km ENE of Ridgecrest, CA",earthquake,0.37,1.43,0.163,19,automatic,ci,ci
2019-07-07T12:07:45.610Z,35.9356667,-117.7108333,4.78,1.65,ml,13,75,0.08779,0.19,ci,ci38475735,2019-07-07T12:11:25.879Z,"18km E of Little Lake, CA",earthquake,0.48,0.98,0.134,5,automatic,ci,ci
2019-07-07T12:06:56.150Z,35.8778333,-117.714,3.92,2.03,ml,19,53,0.08054,0.21,ci,ci38475727,2019-07-07T12:10:50.875Z,"18km ESE of Little Lake, CA",earthquake,0.37,1.03,0.215,26,automatic,ci,ci
2019-07-07T12:06:25.960Z,36.126,-117.8336667,4.72,1.72,ml,14,119,0.01911,0.23,ci,ci38475719,2019-07-07T12:10:16.871Z,"14km NE of Coso Junction, CA",earthquake,0.79,0.55,0.177,25,automatic,ci,ci
2019-07-07T12:03:47.590Z,35.58,-117.4211667,8.01,1.65,ml,16,120,0.03407,0.2,ci,ci38475711,2019-07-07T12:07:36.881Z,"21km S of Trona, CA",earthquake,0.49,0.75,0.162,26,automatic,ci,ci
2019-07-07T12:02:48.270Z,35.8628333,-117.6831667,5.9,1.63,ml,14,82,0.08398,0.16,ci,ci38475703,2019-07-07T12:06:36.828Z,"22km ESE of Little Lake, CA",earthquake,0.34,1.23,0.104,11,automatic,ci,ci
2019-07-07T12:01:06.900Z,35.8973333,-117.7133333,7.75,1.28,ml,15,64,0.09798,0.26,ci,ci38475695,2019-07-07T12:04:47.004Z,"18km ESE of Little Lake, CA",earthquake,0.51,2.01,0.192,15,automatic,ci,ci
2019-07-07T11:59:23.410Z,35.6146667,-117.424,2.59,2.25,ml,21,132,0.04194,0.25,ci,ci38475687,2019-07-07T12:03:15.801Z,"17km S of Searles Valley, CA",earthquake,0.52,0.64,0.21,25,automatic,ci,ci
2019-07-07T11:57:40.920Z,35.8406667,-117.6763333,7.49,1.5,ml,12,79,0.06871,0.17,ci,ci38475679,2019-07-07T12:01:27.908Z,"23km ESE of Little Lake, CA",earthquake,0.49,1.17,0.066,6,automatic,ci,ci
2019-07-07T11:57:05.410Z,35.7153333,-117.5541667,10.36,1.88,ml,15,149,0.1062,0.14,ci,ci38475671,2019-07-07T12:00:50.786Z,"15km WSW of Searles Valley, CA",earthquake,0.35,1.01,0.134,3,automatic,ci,ci
2019-07-07T11:56:26.230Z,35.9055,-117.6888333,1.7,2.73,ml,23,54,0.07688,0.13,ci,ci38475663,2019-07-07T12:00:14.874Z,"20km E of Little Lake, CA",earthquake,0.17,0.33,0.134,26,automatic,ci,ci
2019-07-07T11:56:15.270Z,35.6268349,-117.4818344,2.98,1.61,ml,20,69,0.04331,0.25,ci,ci38475655,2019-07-07T12:00:11.875Z,"17km SSW of Searles Valley, CA",earthquake,0.53,0.64,0.041,4,automatic,ci,ci
2019-07-07T11:54:21.340Z,35.8806667,-117.7048333,5.69,1.81,ml,17,54,0.08693,0.14,ci,ci38475647,2019-07-07T11:58:07.259Z,"19km ESE of Little Lake, CA",earthquake,0.32,0.98,0.223,26,automatic,ci,ci
2019-07-07T11:53:15.890Z,35.6753333,-117.5145,4.2,2.07,ml,24,80,0.09835,0.2,ci,ci38475639,2019-07-07T11:57:02.204Z,"14km SW of Searles Valley, CA",earthquake,0.39,1.05,0.159,25,automatic,ci,ci
2019-07-07T11:51:41.200Z,35.8213333,-117.6578333,8.52,1.95,ml,22,75,0.04934,0.13,ci,ci38475631,2019-07-07T11:55:30.548Z,"22km N of Ridgecrest, CA",earthquake,0.24,0.5,0.216,26,automatic,ci,ci
2019-07-07T11:50:25.660Z,35.9151667,-117.7031667,2.46,1.85,ml,15,61,0.08487,0.18,ci,ci38475623,2019-07-07T11:54:21.828Z,"18km E of Little Lake, CA",earthquake,0.29,0.56,0.123,26,automatic,ci,ci
2019-07-07T11:49:25.410Z,35.8653333,-117.7005,3.9,1.62,ml,15,72,0.07711,0.19,ci,ci38475615,2019-07-07T11:53:16.818Z,"20km ESE of Little Lake, CA",earthquake,0.43,0.92,0.125,24,automatic,ci,ci
2019-07-07T11:49:02.780Z,35.602,-117.4876667,3.03,1.56,ml,16,86,0.02588,0.23,ci,ci38475607,2019-07-07T11:52:42.816Z,"17km E of Ridgecrest, CA",earthquake,0.5,0.55,0.126,11,automatic,ci,ci
2019-07-07T11:48:27.770Z,35.6401667,-117.4555,6.46,2.01,ml,24,116,0.05383,0.16,ci,ci38475599,2019-07-07T11:59:03.850Z,"15km SSW of Searles Valley, CA",earthquake,0.32,0.78,0.14,26,automatic,ci,ci
2019-07-07T11:47:59.510Z,36.0395,-117.7236667,-0.29,1.6,ml,16,112,0.1179,0.2,ci,ci38475591,2019-07-07T11:51:42.303Z,"20km NE of Little Lake, CA",earthquake,0.49,31.61,0.181,19,automatic,ci,ci
2019-07-07T11:46:58.080Z,35.8038333,-117.6203333,9.11,1.93,ml,20,68,0.02203,0.18,ci,ci38475583,2019-07-07T11:50:48.629Z,"20km WNW of Searles Valley, CA",earthquake,0.3,0.62,0.135,26,automatic,ci,ci
2019-07-07T11:46:43.260Z,36.0095,-117.8,0.97,1.16,ml,11,82,0.06168,0.34,ci,ci38475575,2019-07-07T11:50:29.968Z,"13km NE of Little Lake, CA",earthquake,0.77,1.4,0.162,11,automatic,ci,ci
2019-07-07T11:45:55.100Z,35.7348333,-117.5423333,8.89,1.68,ml,16,148,0.09236,0.23,ci,ci38475567,2019-07-07T11:49:47.292Z,"13km WSW of Searles Valley, CA",earthquake,0.53,1.27,0.172,27,automatic,ci,ci
2019-07-07T11:42:41.270Z,35.9136667,-117.707,2.04,2.32,ml,19,61,0.08825,0.17,ci,ci38475559,2019-07-07T11:46:27.274Z,"18km E of Little Lake, CA",earthquake,0.26,0.43,0.135,26,automatic,ci,ci
2019-07-07T11:41:04.160Z,35.9169998,-117.7093353,1.42,3.22,ml,46,35,0.08933,0.18,ci,ci38475551,2019-07-07T13:13:04.206Z,"18km E of Little Lake, CA",earthquake,0.19,0.37,0.254,25,automatic,ci,ci
2019-07-07T11:39:55.710Z,35.6118333,-117.4643333,2.35,2.42,ml,27,92,0.02534,0.12,ci,ci38475543,2019-07-07T11:50:52.980Z,"18km SSW of Searles Valley, CA",earthquake,0.23,0.34,0.143,25,automatic,ci,ci
2019-07-07T11:38:24.590Z,35.7071648,-117.5329971,11.86,1.24,ml,11,155,0.1204,0.09,ci,ci38475535,2019-07-07T11:41:57.243Z,"13km WSW of Searles Valley, CA",earthquake,0.51,1.34,0.209,6,automatic,ci,ci
2019-07-07T11:37:44.320Z,35.9133333,-117.5735,7.61,1.72,ml,9,168,0.09932,0.18,ci,ci38475527,2019-07-07T11:41:32.078Z,"22km NW of Searles Valley, CA",earthquake,0.78,1.62,0.079,23,automatic,ci,ci
2019-07-07T11:37:28.330Z,35.8863333,-117.6888333,8.38,1.46,ml,15,56,0.0862,0.23,ci,ci38475519,2019-07-07T11:41:15.045Z,"20km ESE of Little Lake, CA",earthquake,0.51,1.39,0.119,14,automatic,ci,ci
2019-07-07T11:34:50.812Z,66.0817,-141.9254,13.1,2.1,ml,,,,0.85,ak,ak0198n3serd,2019-07-07T11:45:19.481Z,"101km ENE of Circle, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-07-07T11:33:50.060Z,35.5675011,-117.3501663,1.21,3.49,mw,63,28,0.04404,0.15,ci,ci38475511,2019-07-07T15:20:51.103Z,"22km S of Trona, CA",earthquake,0.16,0.33,,6,automatic,ci,ci
2019-07-07T11:33:45.760Z,35.8568333,-117.689,7.5,1.64,ml,20,76,0.07824,0.17,ci,ci38475503,2019-07-07T11:37:35.205Z,"22km ESE of Little Lake, CA",earthquake,0.31,0.88,0.127,8,automatic,ci,ci
2019-07-07T11:33:19.860Z,35.8845,-117.6806667,4.55,1.21,ml,15,84,0.08197,0.14,ci,ci38475495,2019-07-07T11:36:57.201Z,"21km ESE of Little Lake, CA",earthquake,0.25,0.56,0.135,14,automatic,ci,ci
2019-07-07T11:32:04.020Z,35.6186676,-117.4441681,6.19,2.19,ml,42,44,0.0353,0.17,ci,ci38475487,2019-07-07T11:42:41.210Z,"17km SSW of Searles Valley, CA",earthquake,0.24,0.61,0.222,28,automatic,ci,ci
2019-07-07T11:30:55.120Z,35.8236667,-117.7071667,2.9,2.16,ml,24,58,0.04927,0.23,ci,ci38475471,2019-07-07T11:41:38.420Z,"22km NNE of Inyokern, CA",earthquake,0.38,0.52,0.136,25,automatic,ci,ci
2019-07-07T11:29:31.150Z,35.9158333,-117.7333333,3,2.64,ml,26,62,0.07621,0.15,ci,ci38475463,2019-07-07T11:40:29.380Z,"16km E of Little Lake, CA",earthquake,0.22,0.93,0.143,25,automatic,ci,ci
2019-07-07T11:27:07.830Z,35.8678333,-117.5655,7.8,2.23,ml,16,146,0.07383,0.3,ci,ci38475455,2019-07-07T11:30:59.771Z,"18km NW of Searles Valley, CA",earthquake,1,2.78,0.175,25,automatic,ci,ci
2019-07-07T11:26:42.310Z,35.6086667,-117.3128333,1.74,1.89,ml,15,152,0.09356,0.34,ci,ci38475447,2019-07-07T11:30:30.421Z,"18km SSE of Trona, CA",earthquake,1.32,1.61,0.162,27,automatic,ci,ci
2019-07-07T11:26:22.090Z,35.7833333,-117.6225,3.47,1.77,ml,18,72,0.03819,0.16,ci,ci38475439,2019-07-07T11:30:05.769Z,"19km NNE of Ridgecrest, CA",earthquake,0.32,0.73,0.155,19,automatic,ci,ci
2019-07-07T11:22:16.270Z,35.8058319,-117.5916672,9.84,4.15,mw,61,53,0.01097,0.21,ci,ci38475431,2019-07-07T15:21:05.407Z,"18km WNW of Searles Valley, CA",earthquake,0.18,0.42,,6,automatic,ci,ci
2019-07-07T11:21:38.540Z,35.7333333,-117.527,0.63,1.75,ml,16,160,0.1002,0.21,ci,ci38475423,2019-07-07T11:25:29.667Z,"12km WSW of Searles Valley, CA",earthquake,0.44,0.66,0.104,18,automatic,ci,ci
2019-07-07T11:21:06.320Z,35.6588333,-117.463,0.27,2.04,ml,21,91,0.07218,0.18,ci,ci38475415,2019-07-07T11:25:10.666Z,"13km SSW of Searles Valley, CA",earthquake,0.33,31.61,0.092,25,automatic,ci,ci
2019-07-07T11:19:35.880Z,35.887,-117.7321667,2.48,1.63,ml,18,58,0.08266,0.21,ci,ci38475407,2019-07-07T11:23:19.650Z,"17km ESE of Little Lake, CA",earthquake,0.33,0.7,0.114,21,automatic,ci,ci
